"ID","Symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000136826","KLF4",1101.49110423139,-2.86151925650703,0.0962260084873706,-29.7374826358157,2.51744375269983e-194,3.13484683304947e-191
"ENSG00000169047","IRS1",5247.36216733577,-1.7955874141852,0.061114432919681,-29.3807424597235,9.67812346979729e-190,1.13427607066024e-186
"ENSG00000189060","H1-0",20531.8496540762,-1.27272624107874,0.0441107201250867,-28.8529916870461,4.6473850712426e-183,5.14413889774653e-180
"ENSG00000129116","PALLD",4159.28076545742,-2.13536640778254,0.0740870960895318,-28.8223796111812,1.12474914845265e-182,1.17944747546161e-179
"ENSG00000197142","ACSL5",4399.50717149652,-1.6195854304819,0.0569978366857864,-28.4148579078578,1.32517992927246e-177,1.32014424554123e-174
"ENSG00000197358","BNIP3P1",1255.65702974872,-2.52557000939331,0.0908125509107137,-27.8108035075067,3.21094490936101e-170,3.0464222082909e-167
"ENSG00000164251","F2RL1",5042.46284749546,-1.39342195896182,0.0507040766547424,-27.4814581172634,2.92481926101459e-166,2.64882267983885e-163
"ENSG00000167772","ANGPTL4",878.655880708431,-3.37949588274375,0.126362085299045,-26.7445403005651,1.42921698603719e-157,1.23807474912195e-154
"ENSG00000115738","ID2",1258.22177114818,-2.23276294207417,0.0836352210825304,-26.6964433545396,5.17632725604108e-157,4.29721434372343e-154
"ENSG00000049130","KITLG",10045.4673288709,-1.34137330492871,0.0502627496781697,-26.6872249034816,6.62266297153205e-157,5.27799748179218e-154
"ENSG00000134333","LDHA",26857.7333492451,-1.20498278352809,0.0452937645661811,-26.6037233837656,6.14706711301323e-156,4.71054481383368e-153
"ENSG00000159399","HK2",2852.47790437779,-1.62307394819073,0.0613285969409943,-26.4652059422186,2.43877684111425e-154,1.79963665860594e-151
"ENSG00000147224","PRPS1",774.727070099946,3.08488195873759,0.118099461626627,26.1210501406897,2.10252832059038e-150,1.49609908069438e-147
"ENSG00000092621","PHGDH",3747.01993208021,1.47465180346961,0.0566034811860925,26.0523164400695,1.26644897674055e-149,8.70094117675127e-147
"ENSG00000104765","BNIP3L",1680.4505864487,-2.12495018590025,0.0831313907332278,-25.5613453252492,4.10690076798454e-144,2.7275296967108e-141
"ENSG00000102144","PGK1",14819.6352135355,-1.2539176782822,0.0492752142289297,-25.4472293607203,7.57604024345315e-143,4.86919438098582e-140
"ENSG00000144426","NBEAL1",9228.86974880137,-1.24139528203111,0.0488993161778613,-25.3867615963336,3.53137103236258e-142,2.19871988902475e-139
"ENSG00000233922","LINC01694",392.005299008616,4.61121228635125,0.183877805328692,25.0775904036295,8.73386388408488e-139,5.27313648565173e-136
"ENSG00000198911","SREBF2",4513.32764287074,-1.45518620849217,0.0581434792914686,-25.0275048247016,3.06910819547166e-138,1.79849740254639e-135
"ENSG00000100644","HIF1A",5119.76429843877,1.43090688955764,0.0586478242619713,24.3982945243797,1.78297238985596e-131,1.01496976844257e-128
"ENSG00000114023","FAM162A",1457.85949640634,-2.07026879881196,0.0858375536299893,-24.1184506228596,1.60092473154381e-128,8.86022898646636e-126
"ENSG00000114268","PFKFB4",884.756367274606,-2.53764251493529,0.105686457269582,-24.0110472097892,2.13204224580077e-127,1.14807593798201e-124
"ENSG00000172175","MALT1",1733.19271299348,1.79754603714403,0.0757574655896716,23.727642195426,1.86983280699009e-124,9.80382864380805e-122
"ENSG00000243509","TNFRSF6B",1041.66882272281,-2.36319922536155,0.0997077335622843,-23.7012630909451,3.49916191075511e-124,1.78762312589448e-121
"ENSG00000135069","PSAT1",3134.25606835038,1.58206686682045,0.066889091813546,23.6520907060673,1.12327277670865e-123,5.59502170078577e-121
"ENSG00000075426","FOSL2",2524.71191049682,-2.4350651416765,0.103010679680844,-23.6389581082371,1.53315412697708e-123,7.45038117704667e-121
"ENSG00000130066","SAT1",4785.08073670501,-1.48073081687516,0.0626721946421972,-23.6265990895775,2.05428157996276e-123,9.74512052361382e-121
"ENSG00000127663","KDM4B",2177.56564903856,-1.8562404099901,0.0786926040493938,-23.5884989753926,5.05806834186872e-123,2.34365008473005e-120
"ENSG00000145819","ARHGAP26",1533.13601232175,-2.04491127867919,0.0879482168411734,-23.2513102837789,1.37977029285613e-119,6.24785075337855e-117
"ENSG00000130707","ASS1",1367.60562449075,-2.1317492267739,0.0922837070467387,-23.099952255865,4.63509466462526e-118,2.05221391328875e-115
"ENSG00000169715","MT1E",3156.98931270971,1.43041595145181,0.0624151822346438,22.9177565495891,3.09098504139997e-116,1.33879969488811e-113
"ENSG00000122884","P4HA1",960.841299404481,-2.46286170343193,0.107821533002175,-22.8420208362484,1.75422478449717e-115,7.43642012900458e-113
"ENSG00000015413","DPEP1",467.671286698057,-6.75373912205468,0.297452318703965,-22.7052831575882,3.972674501981e-114,1.64899097453061e-111
"ENSG00000167601","AXL",1162.47236528265,1.84475238971121,0.0814548309659704,22.6475504010547,1.47485935735993e-113,5.99695874204883e-111
"ENSG00000136231","IGF2BP3",1089.78999848926,-2.36190090850586,0.104372107196087,-22.6296179310484,2.21514402557869e-113,8.82690591312597e-111
"ENSG00000134107","BHLHE40",1090.73853947623,-2.03393948481935,0.0902060002493095,-22.5477183247011,1.41389312732359e-112,5.52360915074417e-110
"ENSG00000055163","CYFIP2",1736.05957669323,-1.61871812091656,0.0720172243295617,-22.4768190663537,6.99773967235417e-112,2.68121086984585e-109
"ENSG00000196155","PLEKHG4",1444.71244624663,1.80530523991685,0.0803344836120383,22.4723575573756,7.73732101526241e-112,2.9086487529828e-109
"ENSG00000136848","DAB2IP",1163.94440321858,-1.97533313283965,0.0880176451007781,-22.4424674231847,1.51596352793331e-111,5.59334395010059e-109
"ENSG00000183963","SMTN",2937.84223113431,1.28510660638556,0.0574183018535418,22.3814805541186,5.96314364047259e-111,2.16017588895956e-108
"ENSG00000125148","MT2A",7401.97531465518,1.33706551194204,0.0598026861598651,22.357950751038,1.01046983609386e-110,3.59510732398822e-108
"ENSG00000100867","DHRS2",363.169224080398,3.79373669625901,0.170773794911624,22.2149815094422,2.46083073662229e-109,8.60168273622151e-107
"ENSG00000131620","ANO1",2956.08199738083,1.52779736833652,0.0694793308071079,21.9892355120412,3.65086382296298e-107,1.25413466911576e-104
"ENSG00000242265","PEG10",994.587503154359,2.41188683512674,0.110438246580856,21.8392351363611,9.83885100703367e-106,3.3225299570193e-103
"ENSG00000060656","PTPRU",1907.36389212937,-1.54232697709388,0.0707191402370362,-21.8091873278481,1.89817833104931e-105,6.30321751130439e-103
"ENSG00000229638","RPL4P4",24281.4430831819,-0.861556677470978,0.0395559916556468,-21.7806871073092,3.53727754176667e-105,1.15535602855998e-102
"ENSG00000101187","SLCO4A1",4213.50809258708,-1.32873405668535,0.0610733519025503,-21.7563637051639,6.01318568187574e-105,1.93236631493052e-102
"ENSG00000168209","DDIT4",4032.58020291816,-1.4731724112184,0.0677966460754003,-21.7292815573798,1.08486143291388e-104,3.430917331647e-102
"ENSG00000173334","TRIB1",7576.42142155374,-1.0235422000658,0.0472369442554591,-21.6682559847743,4.08954057377914e-104,1.27312509987462e-101
"ENSG00000159388","BTG2",569.958241049753,-2.49188669233197,0.11578554181712,-21.5215704242922,9.77935262247321e-103,2.99759725615625e-100
"ENSG00000105220","GPI",18835.5413056038,-1.07200168515517,0.0504206859830411,-21.2611483611258,2.59976650560384e-100,7.84814361479559e-98
"ENSG00000204196","RPL12P16",6736.02017663632,-1.21141261120994,0.0573871866522397,-21.1094615693739,6.51101891102626e-99,1.93620210124309e-96
"ENSG00000006327","TNFRSF12A",2235.4112089084,1.58505883341741,0.0754407341600093,21.010649632008,5.24128532245142e-98,1.53569659947827e-95
"ENSG00000164292","RHOBTB3",3029.63352595948,1.81447797099628,0.0873147847809658,20.7808789261522,6.44675839732249e-96,1.86152484504715e-93
"ENSG00000164300","SERINC5",2207.73750029947,-1.50200731621625,0.0722911873524832,-20.7771842077049,6.96241987668873e-96,1.9817036231878e-93
"ENSG00000105357","MYH14",1939.67453598039,-1.57106613946324,0.0756580441999359,-20.7653549080848,8.90669785364738e-96,2.49939504276156e-93
"ENSG00000182963","GJC1",981.494216211212,-2.11788432134786,0.102108248338663,-20.7415596272249,1.46110663716821e-95,4.04320675540826e-93
"ENSG00000168003","SLC3A2",6226.6509339284,1.15711103076508,0.0561891795708705,20.5931291327298,3.16268657015923e-94,8.6319681128565e-92
"ENSG00000115548","KDM3A",2451.07442339332,-2.00537550747278,0.0979853712077045,-20.4660704221029,4.32088945400931e-93,1.16337029029299e-90
"ENSG00000256235","SMIM3",719.808618168137,2.12049251396902,0.104060046211867,20.3775857417137,2.64377397422766e-92,7.02327368833492e-90
"ENSG00000214049","UCA1",837.459988995087,-2.17261410447606,0.106629236124717,-20.3754071907155,2.76407233161046e-92,7.24623383355352e-90
"ENSG00000103257","SLC7A5",12304.4299573387,1.15354978177841,0.0566688513099048,20.3559760805807,4.10983398886792e-92,1.06343288823642e-89
"ENSG00000212724","KRTAP2-3",286.906842964653,5.03630778320258,0.248342115534689,20.2797168428691,1.94246226193492e-91,4.96174591112709e-89
"ENSG00000105281","SLC1A5",4708.10289709322,1.17619206263512,0.0580941510062838,20.246307799694,3.82885217103308e-91,9.65646210831179e-89
"ENSG00000116285","ERRFI1",14796.1711227075,-0.930054540502084,0.0463321272182837,-20.0736421213802,1.25464644908419e-89,3.12469698144419e-87
"ENSG00000122406","RPL5",15129.5192178304,-0.829851452292318,0.0414027312669204,-20.0433987541142,2.30479416462238e-89,5.66922455999214e-87
"ENSG00000022556","NLRP2",2590.6877256133,1.23621870068252,0.0617145647556381,20.0312309675582,2.94292919948087e-89,7.15060016712888e-87
"ENSG00000176171","BNIP3",591.465155950321,-2.36992142583037,0.118399567819693,-20.0163013216353,3.97130625879104e-89,9.53304890363286e-87
"ENSG00000172765","TMCC1",720.970106779687,-2.45130657084133,0.122597086881842,-19.9948190710589,6.11000776420416e-89,1.44923565111909e-86
"ENSG00000130477","UNC13A",887.230410497962,-2.13943507801091,0.10710487468998,-19.9751419737299,9.06258296916661e-89,2.12426944797265e-86
"ENSG00000138772","ANXA3",2338.4971100123,1.29396490041249,0.0652860456104938,19.8199307112652,2.00384407492944e-87,4.64239411033652e-85
"ENSG00000133216","EPHB2",732.819320648577,-2.14357329869103,0.10873981364502,-19.7128652959504,1.67224839089893e-86,3.82964102761728e-84
"ENSG00000169213","RAB3B",1623.9199509622,-1.42110946395054,0.0721929360607231,-19.6848825036734,2.90609965698195e-86,6.57967381428505e-84
"ENSG00000137970","RPL7P9",16736.1161339254,-0.860006751574303,0.0437198927487018,-19.6708339729365,3.83422427583826e-86,8.58349263728107e-84
"ENSG00000023839","ABCC2",3928.71172309551,-1.23796408682354,0.0629470521052556,-19.6667523802942,4.15558660127373e-86,9.19954527153087e-84
"ENSG00000134686","PHC2",3017.83788825304,-1.27161910556521,0.0652785366735504,-19.4798960020261,1.62609467457802e-84,3.56025387871346e-82
"ENSG00000258947","TUBB3",6106.040843156,0.988649957260308,0.0508862888160939,19.4286119161362,4.42158069142106e-84,9.57560583650796e-82
"ENSG00000145425","RPS3A",16949.4100296109,-0.803172877120103,0.0419216385565214,-19.158909450479,8.15643137959221e-82,1.72881637028718e-79
"ENSG00000171314","PGAM1",14368.4271690234,-0.851252455281348,0.0445278108438395,-19.1173210438465,1.81177445892465e-81,3.79976782311733e-79
"ENSG00000101255","TRIB3",1308.93856942575,1.51360623967301,0.0793355009207772,19.078548973737,3.8068131396567e-81,7.90072343692917e-79
"ENSG00000135519","KCNH3",1022.03344835198,-1.63010268677154,0.0857536903808858,-19.0091257825901,1.43321027499765e-80,2.94384345557249e-78
"ENSG00000244509","APOBEC3C",2133.47343034565,1.4862972707133,0.0782820339712695,18.9864416560611,2.20792358433918e-80,4.48884382595651e-78
"ENSG00000151276","MAGI1",1316.04850021127,-1.51985562452892,0.080384550958823,-18.9073100042254,9.92943578453173e-80,1.9783407857101e-77
"ENSG00000149925","ALDOA",29517.7356462055,-1.06429127000516,0.0564222096184128,-18.8629845800622,2.29870254557247e-79,4.53458906118673e-77
"ENSG00000106211","HSPB1",13992.0508559712,1.11794414407953,0.0593651823990269,18.8316467481763,4.15632949567665e-79,8.11869694822173e-77
"ENSG00000109046","WSB1",2105.47743098748,-1.23613576798719,0.0659227361097157,-18.7512812867762,1.88982598880437e-78,3.65562067970275e-76
"ENSG00000128283","CDC42EP1",3188.27523244028,1.13071204308879,0.0603758573576177,18.7278838359407,2.93346630585573e-78,5.61984448825669e-76
"ENSG00000147872","PLIN2",815.929259131283,-2.11114028343567,0.112873279761594,-18.7036319658181,4.6244867769733e-78,8.77507376613486e-76
"ENSG00000164938","TP53INP1",484.426728517004,-2.42962635501765,0.130101332479542,-18.6748767957446,7.9272642886424e-78,1.49002654421614e-75
"ENSG00000185567","AHNAK2",3628.26195825534,-1.2565055525691,0.0679285877146239,-18.497448494702,2.16482799575477e-76,4.03103112031944e-74
"ENSG00000136997","MYC",7483.32066227785,-0.962901735998431,0.0520910074716278,-18.4849896889188,2.72751053748692e-76,5.03175184711939e-74
"ENSG00000114019","AMOTL2",648.364313605402,2.6415088058956,0.143793403140096,18.3701668380573,2.27710787619037e-75,4.16230250690064e-73
"ENSG00000110841","PPFIBP1",3020.48345179533,1.4839465602175,0.0809430312549258,18.3332219860149,4.49474157193543e-75,8.14120282538559e-73
"ENSG00000142937","RPS8",16031.0919442374,-0.746946609520225,0.0407667304749357,-18.3224556106962,5.47841897709436e-75,9.83351528825478e-73
"ENSG00000150636","CCDC102B",306.77216525959,7.49535033368124,0.409562935541834,18.3008511836287,8.14661265788187e-75,1.44922420174677e-72
"ENSG00000067057","PFKP",8237.61181395961,-1.01070256874837,0.0554602031491621,-18.223924748888,3.33364041159168e-74,5.87782757173032e-72
"ENSG00000177879","AP3S1",3566.46550962208,-1.11225805659464,0.0610775524728723,-18.2105865667857,4.2536516361464e-74,7.43418905250709e-72
"ENSG00000111799","COL12A1",1062.08808944648,1.66070379501308,0.0912586740743524,18.1977637945959,5.37579253657654e-74,9.31367743467399e-72
"ENSG00000127603","MACF1",6620.20234036379,-1.04226542128587,0.0574948387460141,-18.1279823375125,1.91663627018842e-73,3.29198802131327e-71
"ENSG00000113368","LMNB1",3275.19250845087,1.13574635577825,0.0629630717496787,18.03829330776,9.75091119935291e-73,1.6604885020163e-70
"ENSG00000185834","RPL12P4",4148.1394025473,-1.05091619362925,0.0585827790018632,-17.9389952394684,5.85033968255367e-72,9.87814981654232e-70
"ENSG00000135549","PKIB",503.989517232982,-2.19299712663971,0.12306854075944,-17.8193152621053,5.00453318655364e-71,8.37901842091552e-69
"ENSG00000128965","CHAC1",445.610526220803,2.7063886941448,0.152036452534656,17.8009197730254,6.95177078744488e-71,1.15422567640876e-68
"ENSG00000109107","ALDOC",428.414004009386,-2.70474246271003,0.152253316022306,-17.7647524098179,1.32523630555487e-70,2.18214943403927e-68
"ENSG00000135111","TBX3",486.79270849152,-2.48597864764238,0.140174248134227,-17.7349169389649,2.25429175306331e-70,3.68151712196995e-68
"ENSG00000186174","BCL9L",4123.51766589156,0.956728547456778,0.0540051753689684,17.7154974670542,3.18400146458343e-70,5.15756464880978e-68
"ENSG00000063046","EIF4B",18356.7020016142,-0.705401249746298,0.0398967860628383,-17.6806534901151,5.91071312074547e-70,9.49718130788168e-68
"ENSG00000169035","KLK7",593.809220037067,2.46269621700952,0.13989611574772,17.6037497813777,2.3054217767547e-69,3.67465787840485e-67
"ENSG00000225210","DUXAP9",351.694410144585,3.55151507326453,0.202035129419573,17.578700711444,3.58702213518002e-69,5.67204992232752e-67
"ENSG00000163235","TGFA",787.753982962123,-1.66928336118108,0.0949831673426158,-17.5745177580758,3.86159756216054e-69,6.0581472305895e-67
"ENSG00000135766","EGLN1",1383.32304182255,-1.40028125598605,0.079771905446853,-17.553564104332,5.58618832308947e-69,8.69525126165896e-67
"ENSG00000162390","ACOT11",718.445452305896,-1.89008777433128,0.107687391495539,-17.5516162856408,5.78111577732905e-69,8.92891091065922e-67
"ENSG00000134574","DDB2",684.28155763614,-1.85886575990012,0.106569747100169,-17.4427153153784,3.91045554091598e-68,5.99322432286231e-66
"ENSG00000125753","VASP",2629.21341255296,-1.17116697766938,0.0672493944484088,-17.4152791601395,6.31799883224553e-68,9.60914570485953e-66
"ENSG00000163516","ANKZF1",1517.68862218354,-1.49492544562051,0.0865625586887178,-17.2698851358625,7.93000828914507e-67,1.19695064509793e-64
"ENSG00000119950","MXI1",1159.93627064378,-1.69364994598094,0.0983984490357286,-17.2121609901186,2.15247476069259e-66,3.22450429564204e-64
"ENSG00000198938","MT-CO3",98466.016961343,-0.722297405871434,0.042127879439781,-17.1453539906729,6.80830022535071e-66,1.0123027887305e-63
"ENSG00000204388","HSPA1B",11695.1487351337,1.19879674950021,0.0699585078259585,17.135825030496,8.02070795796984e-66,1.18373766929327e-63
"ENSG00000153292","ADGRF1",281.602101544061,3.35828783479211,0.196072358697683,17.1277984163497,9.20735402989224e-66,1.34887736537921e-63
"ENSG00000186197","EDARADD",7660.52231673387,-0.879956187624602,0.0516130051183614,-17.0491174774002,3.5485060049806e-65,5.1606155943966e-63
"ENSG00000149257","SERPINH1",4837.72169654906,1.08449019924241,0.0636435331846058,17.0400690372847,4.14242318912535e-65,5.98069852319807e-63
"ENSG00000136450","SRSF1",6293.86477061707,0.865581247895575,0.0508057224435583,17.0370817747386,4.35948426316895e-65,6.24880319851642e-63
"ENSG00000197969","VPS13A",3103.60522431037,-1.19252252575848,0.0704421059014657,-16.9291152003119,2.74474895230004e-64,3.90616986611614e-62
"ENSG00000116016","EPAS1",1106.85860547544,-2.13443019899879,0.126343809753415,-16.8938248986204,4.99567689945531e-64,7.05913947125869e-62
"ENSG00000099194","SCD",26342.8438102132,-0.830753575550493,0.0491772516604,-16.8930460223229,5.06207562857944e-64,7.10259118477583e-62
"ENSG00000177606","JUN",1205.83723469695,1.45007201932615,0.0859770406122343,16.8658052079989,8.03003281339936e-64,1.11881380261657e-61
"ENSG00000110108","TMEM109",1268.33657608649,1.30871999361311,0.0776689978194794,16.8499662716761,1.04974529426092e-63,1.45243925297602e-61
"ENSG00000231925","TAPBP",1808.95714824742,1.11017663728164,0.0658981424491153,16.8468578327362,1.10639063272177e-63,1.52025703216197e-61
"ENSG00000185033","SEMA4B",2108.72893995109,-1.57079269271702,0.0932986669423134,-16.8361750944227,1.32531008968963e-63,1.80859439910796e-61
"ENSG00000198804","MT-CO1",254830.189792738,-0.630951614890387,0.0374860660568064,-16.8316305566512,1.43106204884705e-63,1.93962450756657e-61
"ENSG00000130147","SH3BP4",2228.49657192863,1.50252463849131,0.0900630919750376,16.6830230402012,1.74177147776252e-62,2.34480100830679e-60
"ENSG00000125266","EFNB2",2039.51288093669,-1.0995205467551,0.0662679545740016,-16.5920399056118,7.95712055973301e-62,1.06401120826926e-59
"ENSG00000170412","GPRC5C",1042.15063981226,-1.55152608421967,0.0941214343292001,-16.484301320707,4.75762681608542e-61,6.31939711224573e-59
"ENSG00000154165","GPR15",198.114750475242,3.47906562189444,0.214801747380834,16.1966355689193,5.32624987786034e-59,7.02782798453572e-57
"ENSG00000198363","ASPH",3517.85608219229,-1.04220288234393,0.0646240412731405,-16.1271697314463,1.64382894723779e-58,2.15471368057669e-56
"ENSG00000123384","LRP1",1140.24719113095,-2.0262625715989,0.125972114427551,-16.0850088196641,3.25006030393172e-58,4.2323007513422e-56
"ENSG00000117020","AKT3",159.824790578942,5.53744989130338,0.346695003066605,15.9721075940617,1.99915044063602e-57,2.58643333631377e-55
"ENSG00000197635","DPP4",192.557962990391,-3.49171072237647,0.2187966896629,-15.9586999591088,2.47840187129472e-57,3.18578573443071e-55
"ENSG00000186283","TOR3A",1123.30441588451,1.44508646013465,0.0905868471141603,15.9524975884579,2.73727312401025e-57,3.4959890847936e-55
"ENSG00000026508","CD44",9742.9867221168,-0.788409444610577,0.0494324446782009,-15.9492303029523,2.8842978656317e-57,3.66030259075453e-55
"ENSG00000152952","PLOD2",495.49867370687,-2.6716536255842,0.168154427417178,-15.8880956429178,7.66200929614818e-57,9.66189070990229e-55
"ENSG00000205542","TMSB4X",4940.30435403442,0.823085348016231,0.0520025047313871,15.8278019927652,2.0008963271987e-56,2.50728669327716e-54
"ENSG00000120068","HOXB8",279.467831571938,2.87624156264492,0.182438716685676,15.7655217866962,5.37267670584641e-56,6.69032566795524e-54
"ENSG00000162426","SLC45A1",450.943456108646,-2.30897795268187,0.146673636802307,-15.7422833647605,7.75924868608482e-56,9.60219073425801e-54
"ENSG00000198712","MT-CO2",104197.234883894,-0.901497723271426,0.0573583515915637,-15.7169391772413,1.15783641906292e-55,1.42399585267961e-53
"ENSG00000145730","PAM",3326.26183392531,-1.27005467907753,0.080943080114557,-15.6907134900234,1.75076614151677e-55,2.14001623334848e-53
"ENSG00000141756","FKBP10",1783.67072343392,1.14814625385376,0.073325321073161,15.6582506158846,2.91814098683344e-55,3.54518542815057e-53
"ENSG00000116574","RHOU",329.278816064475,-2.27835324892273,0.145993633471244,-15.6058397530842,6.64298646357772e-55,8.02150680608015e-53
"ENSG00000157514","TSC22D3",371.554051243252,2.220895646053,0.142559096767096,15.5787718666691,1.0148585898294e-54,1.2180748520338e-52
"ENSG00000177181","RIMKLA",471.476662969038,-2.20520455422033,0.141650711411877,-15.5679031346922,1.20286231618669e-54,1.43507956812596e-52
"ENSG00000109475","RPL34",4490.68474676808,-0.876118537518819,0.0570426342605885,-15.3590125855064,3.08233445424686e-53,3.63387169623754e-51
"ENSG00000171863","RPS7",10677.8336165698,-0.678248798772729,0.0441624323798712,-15.3580489620374,3.12848640576001e-53,3.66658606755073e-51
"ENSG00000103489","XYLT1",159.971840720809,-5.02444437624968,0.327466817313885,-15.343369497599,3.92292608249316e-53,4.57078241330958e-51
"ENSG00000008083","JARID2",1238.82797564147,-1.23040801122343,0.0802533511723216,-15.3315468232781,4.70644109264223e-53,5.45181001917464e-51
"ENSG00000142541","RPL13A",39907.1395687242,-0.796115144068701,0.0520888867059331,-15.2837811367165,9.8080884095326e-53,1.12957429752328e-50
"ENSG00000065613","SLK",1957.69098138551,-1.10706790324396,0.0725698467915727,-15.2552051876802,1.52016408610769e-52,1.74067524434538e-50
"ENSG00000196950","SLC39A10",1237.0959410598,-1.32348583125961,0.0867638365256143,-15.253887843801,1.551154348322e-52,1.76601138491243e-50
"ENSG00000234782","TPT1P9",4332.67954592787,-0.817589215294946,0.0538421271300364,-15.1849352704872,4.45002298071104e-52,5.03762828793674e-50
"ENSG00000173530","TNFRSF10D",1137.84206835542,-1.19698775140055,0.0792463703121643,-15.1046381895526,1.50932578579541e-51,1.69897214441739e-49
"ENSG00000241343","RPL36A",5667.69224915241,-0.748436101382234,0.0497229188176356,-15.0521352965462,3.34268374237042e-51,3.7415522967971e-49
"ENSG00000165030","NFIL3",788.484456954873,-1.45648989089218,0.096783963973868,-15.0488761886777,3.5114880566109e-51,3.9085412312802e-49
"ENSG00000079459","FDFT1",2816.28075019564,-0.904010790774615,0.0601716349998263,-15.0238694823105,5.12278758310441e-51,5.67035665587624e-49
"ENSG00000234851","RPL23AP42",7462.60416308112,-0.800017084140154,0.0533199213961967,-15.0040934643467,6.90275941116758e-51,7.5983745032101e-49
"ENSG00000174307","PHLDA3",436.769369675746,-2.06568647370803,0.137778689672355,-14.9927864651663,8.18461289146697e-51,8.95990259613121e-49
"ENSG00000119669","IRF2BPL",3482.25885914464,1.04250421526528,0.0696334270449789,14.9713185104603,1.1305737707955e-50,1.23090447045517e-48
"ENSG00000108175","ZMIZ1",1563.02964061155,-1.08548535502653,0.07311167141762,-14.846950342937,7.28061518079382e-50,7.88364004685522e-48
"ENSG00000174444","RPL4",3093.38957365156,-1.00719081107727,0.0679110061476976,-14.8310394472255,9.22926830977691e-50,9.93967252994568e-48
"ENSG00000116237","ICMT",2522.36032695333,0.908409562202638,0.0612597532246466,14.8288152397773,9.54018859637017e-50,1.02192858921548e-47
"ENSG00000101654","RNMT",1655.70960726305,-1.00808660569195,0.068020351732706,-14.820367434343,1.08191022283174e-49,1.15272616468982e-47
"ENSG00000123989","CHPF",5837.10761246055,0.883207565119237,0.0597137457560112,14.7906910534134,1.68217779002702e-49,1.78275054726055e-47
"ENSG00000146112","PPP1R18",1764.78512445271,1.06807821067817,0.0723027802241215,14.7722979305551,2.21045924778131e-49,2.33022169591507e-47
"ENSG00000154217","PITPNC1",910.859757239714,-1.3267276039984,0.0899035896100533,-14.757226154739,2.76417748868149e-49,2.89860380444684e-47
"ENSG00000138326","RPS24",11003.9865265154,-0.677373565478789,0.0459702160956005,-14.735052888812,3.83896705734096e-49,4.00458532201368e-47
"ENSG00000151012","SLC7A11",930.526127031895,1.73116349948539,0.117540217957166,14.7282651808274,4.24462781389979e-49,4.40468565438226e-47
"ENSG00000135046","ANXA1",11545.9387832271,0.624486186651574,0.042489075680226,14.6975705320463,6.68141225095282e-49,6.89743304082819e-47
"ENSG00000151846","PABPC3",8125.1921064606,-0.659403000717502,0.0448711437151063,-14.695480126474,6.89083335394351e-49,7.0769568940191e-47
"ENSG00000095303","PTGS1",143.082989207024,-5.27692810492225,0.360265534743988,-14.6473298054229,1.40114800658951e-48,1.43161399401484e-46
"ENSG00000083857","FAT1",34573.0818178679,0.711940703889864,0.0486785621592384,14.6253437305923,1.93590699933063e-48,1.96790872727874e-46
"ENSG00000133112","TPT1",5508.48829461387,-0.722672015998897,0.049445487440621,-14.6155302213726,2.2360676811363e-48,2.26149301923653e-46
"ENSG00000196562","SULF2",149.518986014392,-5.23296331040758,0.361022552420657,-14.4948377194736,1.30610694143463e-47,1.31428660106786e-45
"ENSG00000173546","CSPG4",921.665510957441,-1.40180057998925,0.0968858236197056,-14.4685829940567,1.91374165634132e-47,1.91604968647962e-45
